Comment,Designator,Footprint,LCSC
NPTH,KiKit_MB_9_4,NPTH,
NPTH,KiKit_MB_11_4,NPTH,
NPTH,KiKit_MB_7_6,NPTH,
NPTH,KiKit_MB_7_3,NPTH,
NPTH,KiKit_MB_13_5,NPTH,
NPTH,KiKit_MB_1_4,NPTH,
NPTH,KiKit_MB_8_3,NPTH,
NPTH,KiKit_MB_14_1,NPTH,
NPTH,KiKit_MB_13_6,NPTH,
NPTH,KiKit_MB_15_1,NPTH,
NPTH,KiKit_MB_13_2,NPTH,
NPTH,KiKit_MB_6_2,NPTH,
NPTH,KiKit_MB_7_5,NPTH,
NPTH,KiKit_MB_15_4,NPTH,
NPTH,KiKit_MB_10_6,NPTH,
NPTH,KiKit_MB_16_6,NPTH,
NPTH,KiKit_MB_8_5,NPTH,
NPTH,KiKit_MB_5_1,NPTH,
NPTH,KiKit_MB_8_6,NPTH,
NPTH,KiKit_MB_3_4,NPTH,
NPTH,KiKit_MB_6_3,NPTH,
NPTH,KiKit_MB_38_1,NPTH,
NPTH,KiKit_MB_21_2,NPTH,
NPTH,KiKit_MB_11_7,NPTH,
NPTH,KiKit_MB_40_1,NPTH,
NPTH,KiKit_MB_45_1,NPTH,
NPTH,KiKit_MB_48_6,NPTH,
NPTH,KiKit_MB_46_6,NPTH,
NPTH,KiKit_MB_25_1,NPTH,
NPTH,KiKit_MB_31_5,NPTH,
NPTH,KiKit_MB_46_3,NPTH,
NPTH,KiKit_MB_24_3,NPTH,
NPTH,KiKit_MB_33_3,NPTH,
NPTH,KiKit_MB_18_5,NPTH,
NPTH,KiKit_MB_47_3,NPTH,
NPTH,KiKit_MB_42_2,NPTH,
NPTH,KiKit_MB_37_7,NPTH,
NPTH,KiKit_MB_38_5,NPTH,
NPTH,KiKit_MB_46_4,NPTH,
NPTH,KiKit_MB_45_6,NPTH,
NPTH,KiKit_MB_24_6,NPTH,
NPTH,KiKit_MB_47_1,NPTH,
NPTH,KiKit_MB_23_7,NPTH,
NPTH,KiKit_MB_47_4,NPTH,
NPTH,KiKit_MB_40_6,NPTH,
NPTH,KiKit_MB_32_7,NPTH,
NPTH,KiKit_MB_44_4,NPTH,
NPTH,KiKit_MB_21_1,NPTH,
NPTH,KiKit_MB_22_2,NPTH,
NPTH,KiKit_MB_29_4,NPTH,
NPTH,KiKit_MB_46_5,NPTH,
NPTH,KiKit_MB_20_1,NPTH,
NPTH,KiKit_MB_25_4,NPTH,
NPTH,KiKit_MB_19_6,NPTH,
NPTH,KiKit_MB_24_5,NPTH,
NPTH,KiKit_MB_39_7,NPTH,
NPTH,KiKit_MB_45_3,NPTH,
NPTH,KiKit_MB_28_5,NPTH,
NPTH,KiKit_MB_22_3,NPTH,
NPTH,KiKit_MB_36_7,NPTH,
NPTH,KiKit_MB_31_7,NPTH,
NPTH,KiKit_MB_28_2,NPTH,
NPTH,KiKit_MB_35_4,NPTH,
NPTH,KiKit_MB_27_5,NPTH,
NPTH,KiKit_MB_21_4,NPTH,
NPTH,KiKit_MB_41_4,NPTH,
NPTH,KiKit_MB_20_6,NPTH,
NPTH,KiKit_MB_48_1,NPTH,
NPTH,KiKit_MB_23_2,NPTH,
NPTH,KiKit_MB_40_5,NPTH,
NPTH,KiKit_MB_25_7,NPTH,
NPTH,KiKit_MB_35_2,NPTH,
NPTH,KiKit_MB_39_2,NPTH,
NPTH,KiKit_MB_45_2,NPTH,
NPTH,KiKit_MB_48_2,NPTH,
NPTH,KiKit_MB_28_6,NPTH,
NPTH,KiKit_MB_32_1,NPTH,
NPTH,KiKit_MB_24_4,NPTH,
NPTH,KiKit_MB_35_3,NPTH,
NPTH,KiKit_MB_33_4,NPTH,
NPTH,KiKit_MB_36_3,NPTH,
NPTH,KiKit_MB_39_5,NPTH,
NPTH,KiKit_MB_19_7,NPTH,
NPTH,KiKit_MB_37_4,NPTH,
NPTH,KiKit_MB_27_3,NPTH,
NPTH,KiKit_MB_28_7,NPTH,
NPTH,KiKit_MB_20_4,NPTH,
NPTH,KiKit_MB_19_4,NPTH,
NPTH,KiKit_MB_19_3,NPTH,
NPTH,KiKit_MB_47_5,NPTH,
NPTH,KiKit_MB_27_1,NPTH,
NPTH,KiKit_MB_44_1,NPTH,
NPTH,KiKit_MB_43_2,NPTH,
NPTH,KiKit_MB_18_1,NPTH,
NPTH,KiKit_MB_35_1,NPTH,
NPTH,KiKit_MB_28_4,NPTH,
NPTH,KiKit_MB_42_3,NPTH,
NPTH,KiKit_MB_18_6,NPTH,
NPTH,KiKit_MB_43_1,NPTH,
NPTH,KiKit_MB_34_3,NPTH,
NPTH,KiKit_MB_22_5,NPTH,
NPTH,KiKit_MB_36_4,NPTH,
NPTH,KiKit_MB_37_2,NPTH,
NPTH,KiKit_MB_24_7,NPTH,
NPTH,KiKit_MB_40_3,NPTH,
NPTH,KiKit_MB_48_5,NPTH,
NPTH,KiKit_MB_23_3,NPTH,
NPTH,KiKit_MB_20_7,NPTH,
NPTH,KiKit_MB_30_2,NPTH,
NPTH,KiKit_MB_17_7,NPTH,
NPTH,KiKit_MB_28_1,NPTH,
NPTH,KiKit_MB_41_1,NPTH,
NPTH,KiKit_MB_37_6,NPTH,
NPTH,KiKit_MB_42_4,NPTH,
NPTH,KiKit_MB_22_6,NPTH,
NPTH,KiKit_MB_34_5,NPTH,
NPTH,KiKit_MB_31_1,NPTH,
NPTH,KiKit_MB_14_7,NPTH,
NPTH,KiKit_MB_16_7,NPTH,
NPTH,KiKit_MB_23_4,NPTH,
NPTH,KiKit_MB_34_4,NPTH,
NPTH,KiKit_MB_25_2,NPTH,
NPTH,KiKit_MB_22_1,NPTH,
NPTH,KiKit_MB_20_3,NPTH,
NPTH,KiKit_MB_43_4,NPTH,
NPTH,KiKit_MB_33_2,NPTH,
NPTH,KiKit_MB_40_7,NPTH,
NPTH,KiKit_MB_45_4,NPTH,
NPTH,KiKit_MB_44_2,NPTH,
NPTH,KiKit_MB_38_6,NPTH,
NPTH,KiKit_MB_9_7,NPTH,
NPTH,KiKit_MB_32_2,NPTH,
NPTH,KiKit_MB_27_4,NPTH,
NPTH,KiKit_MB_28_3,NPTH,
NPTH,KiKit_MB_38_2,NPTH,
NPTH,KiKit_MB_21_7,NPTH,
NPTH,KiKit_MB_34_2,NPTH,
NPTH,KiKit_MB_27_6,NPTH,
NPTH,KiKit_MB_29_5,NPTH,
NPTH,KiKit_MB_38_3,NPTH,
NPTH,KiKit_MB_26_6,NPTH,
NPTH,KiKit_MB_17_6,NPTH,
NPTH,KiKit_MB_23_1,NPTH,
NPTH,KiKit_MB_27_7,NPTH,
NPTH,KiKit_MB_33_7,NPTH,
NPTH,KiKit_MB_18_4,NPTH,
NPTH,KiKit_MB_17_2,NPTH,
NPTH,KiKit_MB_40_4,NPTH,
NPTH,KiKit_MB_10_7,NPTH,
NPTH,KiKit_MB_39_1,NPTH,
NPTH,KiKit_MB_29_6,NPTH,
NPTH,KiKit_MB_48_4,NPTH,
NPTH,KiKit_MB_41_3,NPTH,
NPTH,KiKit_MB_18_2,NPTH,
NPTH,KiKit_MB_21_5,NPTH,
NPTH,KiKit_MB_43_3,NPTH,
NPTH,KiKit_MB_38_7,NPTH,
NPTH,KiKit_MB_42_1,NPTH,
NPTH,KiKit_MB_35_5,NPTH,
NPTH,KiKit_MB_17_1,NPTH,
NPTH,KiKit_MB_13_7,NPTH,
NPTH,KiKit_MB_15_7,NPTH,
NPTH,KiKit_MB_39_6,NPTH,
NPTH,KiKit_MB_32_6,NPTH,
NPTH,KiKit_MB_17_4,NPTH,
NPTH,KiKit_MB_32_3,NPTH,
NPTH,KiKit_MB_30_1,NPTH,
NPTH,KiKit_MB_17_5,NPTH,
NPTH,KiKit_MB_39_4,NPTH,
NPTH,KiKit_MB_23_5,NPTH,
NPTH,KiKit_MB_36_2,NPTH,
NPTH,KiKit_MB_29_2,NPTH,
NPTH,KiKit_MB_41_6,NPTH,
NPTH,KiKit_MB_21_6,NPTH,
NPTH,KiKit_MB_42_6,NPTH,
NPTH,KiKit_MB_17_3,NPTH,
NPTH,KiKit_MB_31_2,NPTH,
NPTH,KiKit_MB_32_4,NPTH,
NPTH,KiKit_MB_43_5,NPTH,
NPTH,KiKit_MB_19_1,NPTH,
NPTH,KiKit_MB_41_5,NPTH,
NPTH,KiKit_MB_48_3,NPTH,
NPTH,KiKit_MB_22_4,NPTH,
NPTH,KiKit_MB_12_7,NPTH,
NPTH,KiKit_MB_41_2,NPTH,
NPTH,KiKit_MB_24_1,NPTH,
NPTH,KiKit_MB_38_4,NPTH,
NPTH,KiKit_MB_44_3,NPTH,
NPTH,KiKit_MB_36_5,NPTH,
NPTH,KiKit_MB_33_6,NPTH,
NPTH,KiKit_MB_25_3,NPTH,
NPTH,KiKit_MB_20_2,NPTH,
NPTH,KiKit_MB_19_5,NPTH,
NPTH,KiKit_MB_25_6,NPTH,
NPTH,KiKit_MB_29_1,NPTH,
NPTH,KiKit_MB_20_5,NPTH,
NPTH,KiKit_MB_26_2,NPTH,
NPTH,KiKit_MB_45_5,NPTH,
NPTH,KiKit_MB_43_6,NPTH,
NPTH,KiKit_MB_30_5,NPTH,
NPTH,KiKit_MB_34_6,NPTH,
NPTH,KiKit_MB_31_3,NPTH,
NPTH,KiKit_MB_30_7,NPTH,
NPTH,KiKit_MB_27_2,NPTH,
NPTH,KiKit_MB_25_5,NPTH,
NPTH,KiKit_MB_44_6,NPTH,
NPTH,KiKit_MB_33_1,NPTH,
NPTH,KiKit_MB_30_6,NPTH,
NPTH,KiKit_MB_18_3,NPTH,
NPTH,KiKit_MB_19_2,NPTH,
NPTH,KiKit_MB_36_1,NPTH,
NPTH,KiKit_MB_39_3,NPTH,
NPTH,KiKit_MB_35_7,NPTH,
NPTH,KiKit_MB_32_5,NPTH,
NPTH,KiKit_MB_26_3,NPTH,
NPTH,KiKit_MB_47_2,NPTH,
NPTH,KiKit_MB_29_3,NPTH,
NPTH,KiKit_MB_26_4,NPTH,
NPTH,KiKit_MB_26_1,NPTH,
NPTH,KiKit_MB_29_7,NPTH,
NPTH,KiKit_MB_46_1,NPTH,
NPTH,KiKit_MB_37_3,NPTH,
NPTH,KiKit_MB_37_1,NPTH,
NPTH,KiKit_MB_34_1,NPTH,
NPTH,KiKit_MB_26_7,NPTH,
NPTH,KiKit_MB_22_7,NPTH,
NPTH,KiKit_MB_18_7,NPTH,
NPTH,KiKit_MB_37_5,NPTH,
NPTH,KiKit_MB_40_2,NPTH,
NPTH,KiKit_MB_26_5,NPTH,
NPTH,KiKit_MB_47_6,NPTH,
NPTH,KiKit_MB_33_5,NPTH,
NPTH,KiKit_MB_23_6,NPTH,
NPTH,KiKit_MB_35_6,NPTH,
NPTH,KiKit_MB_30_4,NPTH,
NPTH,KiKit_MB_42_5,NPTH,
NPTH,KiKit_MB_24_2,NPTH,
NPTH,KiKit_MB_21_3,NPTH,
NPTH,KiKit_MB_31_4,NPTH,
NPTH,KiKit_MB_46_2,NPTH,
NPTH,KiKit_MB_36_6,NPTH,
NPTH,KiKit_MB_34_7,NPTH,
NPTH,KiKit_MB_30_3,NPTH,
NPTH,KiKit_MB_44_5,NPTH,
NPTH,KiKit_MB_31_6,NPTH,
Conn_01x01_Pin,J25,PinSocket_1x01_P2.54mm_Vertical,
Conn_01x01_Pin,J26,PinSocket_1x01_P2.54mm_Vertical,
Conn_01x01_Pin,J24,PinSocket_1x01_P2.54mm_Vertical,
